#v1	v2	v3	v4	v5	v6	v7	v8	v9	z
0.9067834543910918	0.7516020775980439	0.7186642065152309	0.7729872029518042	0.27422753008612744	0.4107923106895706	0.2541814931654394	0.0	0.4975968776074375	0.5200139809133649
0.9412202975148537	0.5601153095287414	0.9306531452597269	0.6816071062716937	0.4555115248815426	0.3900855664906049	0.45684315191938313	0.0	0.8066067809118422	0.7636248789718169
0.45251911023464997	0.2091203915726589	0.7907406801467849	0.7770755241892499	0.3378210642234585	0.6357397728108135	0.38376335205911305	0.0	0.5455964359766668	0.6063422273566892
0.8679467600300238	0.6183655211855282	0.7297161581134598	0.8263717683949254	0.3834588867245872	0.9478742175431581	0.3786253984183446	0.0	0.5011366843171358	0.6153963134585672
0.206980938431765	0.26987370784912534	0.8786130068616675	0.9234080840103449	0.35356740354599603	0.8761717638754911	0.39344172107017866	1.0	0.6814218020443447	0.6521482905906844
0.7939654919146472	0.6614597623201139	0.7617017086155751	0.8306050384989627	0.6533452950360867	0.2752051006641407	0.6369410752083758	0.0	0.5502091840740373	0.6992392061690326
0.500577118158025	0.9126760435011725	0.09918892541169891	0.1509417594264998	0.6852560967711966	0.6255320278467645	0.635423616313676	1.0	0.009769024484141818	0.2766103764755268
0.5219900994893	0.21262258305477966	0.693893472785982	0.7900070134123653	0.4225655985783598	0.3318857306962587	0.4671116017690541	1.0	0.4204392651669206	0.5696446377704235
0.1212516004023827	0.02363455260821677	0.6240594805458737	0.9618535530209634	0.4281443360752423	0.40941034640190505	0.49630188442176026	0.0	0.32776254264927623	0.40279083431425383
0.6085848340956214	0.8931457777012272	0.9963706173888092	0.738805972078799	0.4120204683154148	0.7082868593768922	0.37120973818691105	0.0	0.9798779935501748	0.9165515952429824
0.25314895346581223	0.8608326415503286	0.07905546740616164	0.16314803390601296	0.5120690979878483	0.43714107258535984	0.47188920228577175	1.0	0.006155912630461217	0.22512448823664666
0.6830011365823461	0.5703477035979014	0.47840687972970364	0.054279211758850796	0.8150981445529857	0.16564460750607107	0.8044708538230877	0.0	0.2136037770994544	0.2910582417891574
0.1791379433333244	0.4181580903315471	0.1469507407740262	0.02960412027973561	0.47503781336471873	0.5208675177710763	0.4929071493791752	1.0	0.01963061345052199	0.15630440015413866
0.23338638617547514	0.10492294416390775	0.6453750838148103	0.8735032198425983	0.6253518633003664	0.3705579866626753	0.677298819980992	1.0	0.35619917763949605	0.4737383351754456
0.33436937096964436	0.9255455534706909	0.9670813447814579	0.8946196911540125	0.3773004525434924	0.29429463950730184	0.3340419559855742	0.0	0.9281972779668809	0.9600629193142322
0.5102066015442563	0.3507379654568445	0.6736850793226145	0.7599073488801122	0.2780027774726392	0.3997394152734025	0.3108518807562095	0.0	0.40680793809691396	0.4447973826028456
0.882887431469215	0.7584424555660814	0.27603549342410394	0.1503396064431175	0.46631698722229387	0.3134312566830122	0.4402761425952045	0.0	0.07354555137043244	0.20766794538409183
0.6532333322781458	0.2500258418169465	0.8185661772626486	0.789058746955547	0.532067976361121	0.28124169958643236	0.5701084744798984	0.0	0.5892518949120374	0.6151662247365043
0.5509833569976004	0.9966192440479188	0.4057365798104678	0.07837583259477278	0.3613251542849999	0.1558694722862215	0.31060513288152264	0.0	0.16540988242112833	0.3373196164056541
0.817891417923423	0.16982925452150774	0.2851842050440933	0.04769346072089641	0.5572134207457391	0.5485451971582063	0.6023201811176914	0.0	0.07047805093854477	0.13802887258226412
0.7861456943554864	0.2252534438948244	0.8213382319684421	0.9726745235313247	0.5239414491293879	0.2896014809284244	0.5650427560439055	0.0	0.5904508917857512	0.5656687914678377
0.3377277904356026	0.011913922998709102	0.12434675664409243	0.1520552387727419	0.38654629597873474	0.41317007842926523	0.45783687216578345	0.0	0.013007206862977742	0.18738647496442193
0.5478950180595583	0.855446458556569	0.7564278436523374	0.7201848484169439	0.32482257079905774	0.5243171533763245	0.29207527584373755	0.0	0.561202769471725	0.713713355873389
0.6544543770967141	0.2540172370021367	0.24156306493309584	0.04402175483490488	0.41204409586411406	0.18394993200678134	0.45232847337501536	0.0	0.051399274006574784	0.18416406300209723
0.7404586045588039	0.3344245706676752	0.4117005674865303	0.037280139735262015	0.25125787308724584	0.4607780331530373	0.2843669941241013	1.0	0.15150731995000097	0.30615689514579664
0.6145444172436371	0.5601985525941305	0.022022405984009685	0.08743410068562764	0.36122023612026627	0.3264325205258083	0.36401548370818393	0.0	0.0004575601137562793	0.08545644091758207
0.5289145505461694	0.9704929970376854	0.47902322647144946	0.007662416247258768	0.753683705349453	0.38973811031274697	0.6951350535339407	1.0	0.2295316453472465	0.43907347841871736
0.9536391523763401	0.6277516232622857	0.1014504127818354	0.1327787029682015	0.37310302385599164	0.5999675097976759	0.36766203924416857	0.0	0.009726650420608126	0.15303123307736155
0.8052126962918011	0.0735569261111728	0.703203354064833	0.6916276080120418	0.44849230774974425	0.5279806474596634	0.5091943796483952	0.0	0.42027996670893003	0.45747222379644814
0.9273217080360603	0.8339126315681641	0.9814244049837878	0.9075372852473607	0.4442758712743734	0.7644341165065445	0.41045107176072937	1.0	0.9411532059200127	1.0
0.8543067422521583	0.6904628598565554	0.432805186184355	0.0032814428721700413	0.3260181580831473	0.5550396018389746	0.31288326954611817	0.0	0.1786029288263253	0.30283788181064775
0.7064956538926823	0.366285209900784	0.6877046377192099	0.7936494273946271	0.6247438810337534	0.22137231175120733	0.6437541402010599	0.0	0.42514308536568035	0.5038777462643399
0.46418813096330974	0.30668912280207516	0.5367527292589902	0.8559668334365488	0.5047257398594968	0.5761798236988086	0.534292666612786	0.0	0.25614388538991045	0.3760766134004196
0.8391204751465623	0.2543663666521431	0.8897518859519707	0.7153680112207633	0.8124977440915723	0.5323678746329629	0.8428490737794813	1.0	0.6967508283855415	0.6552718046233839
0.6688170989853193	0.5656516411824803	0.3825661448850566	0.031143879747636268	0.5549547166293238	0.7296675273461888	0.5523946486064896	1.0	0.13649851027334325	0.2874198910039005
0.13463858295277048	0.08530753943163175	0.8002054524487325	0.8207547777039514	0.6810727849844235	0.33286003108255446	0.7345905307460177	0.0	0.5454589039897227	0.5018879805508989
0.7696536541135759	0.5254762147634875	0.6287613043668118	0.7966080534635458	0.6817325031690878	0.20047090712040305	0.6795140869736078	0.0	0.3659407317579035	0.5102653949577131
0.7523964035641426	0.07117888367992906	0.5446992341938153	0.6756582422048576	0.6147747755106198	0.18895049290100166	0.6726573785542725	0.0	0.2520807591212635	0.32144965864466873
0.6090162344801353	0.6113670709341972	0.625803157539732	0.7670372209090298	0.5317789068237244	0.25531317716362895	0.5224809578147321	0.0	0.36813893500929024	0.44849943625579264
0.5794700510251397	0.30799713092803094	0.8663068097324188	0.8385029463188254	0.42295542611575065	0.11820980646037305	0.45660758502785237	0.0	0.6672604409584872	0.7232866251509447
0.158964951993293	0.3016875256717398	0.7484971243443025	0.755523909352193	0.5625605398244687	0.30001488833596196	0.5917080446042906	1.0	0.49755269106789246	0.595423574991358
0.18802161665694267	0.24139906696534216	0.982336708968088	0.7466004212509982	0.20317176453023378	0.31887134729724953	0.25086131084391644	0.0	0.8471771375331727	0.7469530134356217
0.08298741958673235	0.6361912975565465	0.8257068919275242	0.7799541764449485	0.5876061659850005	0.5420758077781878	0.573763217697006	0.0	0.6436575956962719	0.6389254075840871
0.12535349887649783	0.22263842810040227	0.8023087203985145	0.8828432722506879	0.45666983406633127	0.683824926190295	0.49892422484042964	1.0	0.5631305861607333	0.6328322395186335
0.2525328698416367	0.7319767883457752	0.21412205522466124	0.004186122279630121	0.37387858083884373	0.35646134006758984	0.35503263470156343	0.0	0.044063934718418296	0.24339329334471344
0.64324788721529	0.31306220708605687	0.42928682517992367	0.05551883121923166	0.3389144857734173	0.3420004180284984	0.3731837687617253	0.0	0.16406320268927194	0.2552485429912327
0.8492199850651083	0.6052851147772857	0.6375904478324096	0.7963644981850552	0.5114944163363982	0.9367971876510175	0.5052903347187581	0.0	0.38172034483080935	0.4682239964522662
0.6709309615505784	0.1306362673523348	0.07123153992923074	0.0013391650254480825	0.6221304806605679	0.24193102575509653	0.6706068242427204	1.0	0.004377099401627004	0.09065518546088026
0.6416563865928081	0.8778834835593619	0.024814339034712436	0.017446472248729302	0.3446339744921875	0.5617809195918614	0.3094469631943613	0.0	0.0006131992639604044	0.17458263663881646
0.6135793289456372	0.04830136224692878	0.7402943698361628	0.7053384765951489	0.41321873566543227	0.489808669233342	0.4800854132083678	1.0	0.4634579643260729	0.5238315932906303
0.19081652365405422	0.6281986076593107	0.45047495193434706	0.16504992816650954	0.13715619309504318	0.358713227312739	0.13903807500030718	0.0	0.19136265185200338	0.3110813478498267
0.0432201919063622	0.029130040584958897	0.1661183613219646	0.09839660441422003	0.5414386614033173	0.5486311356605151	0.6044991653958394	0.0	0.02327989940934106	0.10086278819438828
0.41971792229111515	0.18475102795006168	0.05851895119719363	0.07047556871818814	0.47525366657566587	0.49501465530771266	0.5225449264601969	1.0	0.0029879777326555224	0.22649579314770998
0.07084415963961703	0.4409568407441354	0.7281754993464501	0.6778394382821545	0.5454951002263144	0.42721807190249256	0.5568804351974066	0.0	0.4832723484314945	0.5175740063747268
0.806922769520339	0.7846360833882117	0.53659960297673	0.741795458420557	0.2888737729411177	0.5975986597173488	0.2658766462942855	1.0	0.27904408573889705	0.4504484312993609
0.5713440824674556	0.0037136481770388596	0.36974956549784643	0.13572085098592232	0.42630533485011435	0.2636878089777962	0.49733279041267797	1.0	0.11464065708565142	0.26743922394491315
0.4443848292638884	0.6036325941126361	0.11308645458054647	0.16572320056699152	0.3861618916108712	0.5821342545159901	0.3841719053902181	0.0	0.012030484237657343	0.1357734205679915
0.525983672390876	0.4387021147030119	0.07402220344698485	0.08344109398643652	0.6366431646990878	0.23368092400139448	0.6475607436497095	0.0	0.005009696264842612	0.2100219929217335
0.9744746641209561	0.42212462915041854	0.7386826762488066	0.7024189389818698	0.4465575494060707	0.5122804068024757	0.46445084329068353	0.0	0.4955962568658264	0.6049569828923326
0.4998554795820285	0.20409064657086395	0.2419347139509819	0.08287789934511124	0.43972370805723016	0.6305672261150559	0.4865417572297558	1.0	0.05106774759227786	0.25237256732767305
0.04300481255149958	0.1606733276992904	0.6631771160901575	0.8754963127150143	0.3171034135883293	0.5387916418380725	0.3718899479976574	0.0	0.3802220531145887	0.4480809983432924
0.11800527589258399	0.3676724042370094	0.5675583414241715	0.942974748082647	0.7307071942902111	0.24050661714604618	0.7490935439137727	0.0	0.28967015915487604	0.42281114699937683
0.2140938896415272	0.6799979894806298	0.8594696184863709	0.8946528184058135	0.43121121209417773	0.8172443096503472	0.41649518835509375	0.0	0.7027795685486744	0.6698524911863892
0.5087772213092406	0.9284259856347116	0.5329487573553889	0.9219256352385407	0.5836721971373543	0.5698338641166233	0.5341853650452837	0.0	0.28210044317217137	0.5013700002432261
0.9884451138638379	0.6462728076294731	0.035245916200374997	0.08126411492372011	0.49937695800135445	0.37212246915422625	0.48666504790678966	1.0	0.0011842741721317643	0.279808516216389
0.01129020680511126	0.9570885174372535	0.014558171505839981	0.06766786606468235	0.5892162928604375	0.5107192281721807	0.5365857006126272	0.0	0.00021567123823584434	0.2531236231970905
0.6958513426459673	0.25364329100411076	0.29410120339108237	0.11031098641923902	0.38662465212680736	0.3071577546198679	0.427749228676648	0.0	0.07616653999934075	0.11409531400117849
0.2804121458095977	0.9721057845331517	0.34091810708043424	0.03564454861102123	0.4955239507516886	0.27852780837399177	0.44227036254306423	1.0	0.11632011260847264	0.3517661901802177
0.917497271358095	0.5558135674281138	0.7366599991309751	0.7578286736318091	0.540929635417111	0.6650800744282555	0.5409842313381015	0.0	0.5050338680583074	0.5205993667575657
0.4365590201956049	0.11039111965119454	0.5035191298271823	0.7051127842434516	0.4976883749537831	0.3996336867958388	0.5534648666099069	1.0	0.21708057785271384	0.3707139838112075
0.6661509852135372	0.7817941988512511	0.5904122634777957	0.9458778570211646	0.44067973739268695	0.5748571174666288	0.4138390041856127	1.0	0.33763529807674225	0.5068486024538336
0.04289169748668437	0.38701572455052236	0.2711345720222003	0.14291982667228004	0.3364208978231085	0.7859368398673917	0.36025668951874384	0.0	0.06638348830834201	0.1960998590468852
0.26754456133759075	0.33238009577019423	0.9556351916978395	0.9986763982271755	0.4246993674961755	0.3920222745920189	0.4540375799739452	0.0	0.8156652293290577	0.8536200537694151
0.15497964640926065	0.9830117266023414	0.5600086470700314	0.9954943784798552	0.3755932627691585	0.3170309084881216	0.3263589747577635	1.0	0.3143327523536306	0.5521436084207515
0.7599175725281112	0.775604763546275	0.15410253709096824	0.11896612459743343	0.5219848948673352	0.39939401394357804	0.4951264695212236	0.0	0.023009322633345333	0.17604705630067174
0.28989172866630947	0.6254328729441403	0.42213192856147813	0.09646746870660826	0.5019359015447225	0.6504013188281446	0.49256627509845957	0.0	0.16796467252142785	0.306965794005973
0.9430186710441172	0.29794307340860815	0.566491942751075	0.8744282179873203	0.20581556160459435	0.6502919367410356	0.24487827664195266	0.0	0.2848356923669466	0.3948897261198856
0.1270648418317953	0.5610452597763907	0.203537008632687	0.04148083106629349	0.18437488237825683	0.5571562373023777	0.19045945096560493	0.0	0.03863097628509212	0.14580188398783406
0.3042118708349823	0.5517704285815822	0.7201873189162937	0.9573144252515045	0.601867982601915	0.1257215809701053	0.5988840898028998	0.0	0.48235324293541504	0.5359397598344935
0.980505927231059	0.7897036656922484	0.8568903196993194	0.972075647408481	0.423660253222374	0.5487063106438561	0.395411485023639	0.0	0.7120553532017377	0.6877091443660165
0.8351584923275595	0.06356129030683184	0.6629627430965891	0.9733648641648709	0.7351801738290247	0.4268777416155257	0.78984207846174	0.0	0.3728292894246454	0.43586298269726753
0.6651618252961959	0.23358699466091848	0.26672788509943685	0.10366093925391595	0.31171025867656404	0.672294537690596	0.35546683439908844	0.0	0.062415380864160715	0.10044098113715878
0.5975954514832718	0.32037620162948166	0.5478270552499669	0.8609245959869916	0.30748847010985664	0.49624971547915214	0.34311923313859316	1.0	0.26750741029727954	0.41964914498393396
0.48280438785330104	0.41940054348052286	0.40655633794411256	0.12821417402476243	0.36185835264550054	0.5320427476398201	0.38147911297723924	1.0	0.15009864398597486	0.3258371824618027
0.5083631491089883	0.3607584876412287	0.6637393191024198	0.818650614872904	0.22663789079697902	0.5057573129272404	0.2574944312140089	1.0	0.3956267945308859	0.4740644366391038
0.5062511064219782	0.9177104806485916	0.8161269492771797	0.6912241785045166	0.3527652909788985	0.3504728355304344	0.3101319235378856	1.0	0.6602064326382503	0.8296668347511805
0.41156027803745754	0.6367714978705462	0.12178621773241785	0.012698757392964931	0.41672521486117975	0.5242124876664092	0.4086251424961853	1.0	0.014032576411481113	0.262270587613352
0.250791870713014	0.8132726633234851	0.7143065671825967	0.9938586468996697	0.4233233493485608	0.46552951425682765	0.392840075186764	1.0	0.49685077935693395	0.7446468818195526
0.7268300157241234	0.654609940033379	0.6616226965463875	0.8289527905007538	0.7600271798630365	0.6113686672265122	0.7390858021260385	0.0	0.4146470493525277	0.5394685244486259
0.5328544099089537	0.2353068060962924	0.7955007744296048	0.9344488407166192	0.3855294333599517	0.49972064823505963	0.4282669500460308	0.0	0.554958330418156	0.6396353545177549
0.017921630067985826	0.9955120277400454	0.4786422495377136	0.0011068418853973443	0.31777947396787126	0.4251438574029436	0.2667165581431028	0.0	0.2301267349341105	0.36738216681329694
0.18882059482476013	0.008231894280616641	0.3897743128667671	0.0013332568679160644	0.42996361390627286	0.42136587945604487	0.5008313836142471	0.0	0.12750399876996313	0.1654453860899963
0.1168765344798391	0.6180586158438532	0.07257400649535274	0.05997097538960401	0.523298390900928	0.3935019532655173	0.5151738668359659	1.0	0.004974723773481493	0.19866142099371453
0.20937930894048914	0.7113448587770215	0.8039130859095517	0.6721416110248192	0.5345737045308673	0.5211461454525637	0.5144640676884229	0.0	0.6182665605956212	0.7312041514207552
0.24359035385808117	0.7392258531981508	0.7117527240818168	0.8759053110838827	0.573604238252463	0.48946958611558256	0.5469785836210243	0.0	0.48702413355382423	0.6115790677385146
0.01563860676285174	0.2729709141396185	0.7990180899951619	0.9739829166944448	0.6958163059026106	0.6144813298825016	0.724252721615348	1.0	0.5639018655099982	0.7198276618516374
0.7856135028484427	0.4480088704963006	0.9506886911618609	0.88424426257993	0.8302179521306461	0.5953779363355807	0.8349078713437178	0.0	0.8247412142686812	0.876355665589521
0.9556027140915533	0.9633949662501673	0.001196935472314342	0.13509505002568162	0.4148243135366117	0.4270783354748441	0.3651473925928812	0.0	1.7823099751626737e-06	0.1697603546327056
0.18827685447370057	0.7809002350594882	0.7876123828907251	0.9232843620070985	0.705196533433235	0.5425582754010942	0.6721778724149651	0.0	0.6006768211103061	0.6127329456335964
0.7068643604666811	0.40963598334246304	0.7324579251045009	0.8894837363838268	0.34013566989021854	0.41929520300773115	0.36254541745813695	0.0	0.4861586347800547	0.552753608486434
0.9410215279810127	0.6103806198498452	0.7777132322371799	0.7868032870495667	0.3986226826974224	0.342949992624491	0.39435660601071937	1.0	0.5684064968575516	0.64819392159294
0.22273172168734787	0.5718995632322751	0.638160304057483	0.836758579905754	0.3329254418578431	0.4851724587730946	0.33487024050085334	0.0	0.38012615444739917	0.4714794965904462
0.0806091601635576	0.4963409167744233	0.8062145850766005	0.8148421422629307	0.4694596062204958	0.41692062971770116	0.47600891019781333	1.0	0.598412479662383	0.6511555587777583
0.5353509047634254	0.6076558988894446	0.6595943240376366	0.9418140201573773	0.5740388637045223	0.3405231058416668	0.565912004318503	0.0	0.4086884938245159	0.4695803148869275
0.7332630546984329	0.21348225116381236	0.44489537963547554	0.08816482190277819	0.45010533467971964	0.09821312935186988	0.49385547084623127	0.0	0.1729052039307636	0.20096331394334196
0.9320106624136677	0.8562966673400415	0.48463726523931017	0.101112123596072	0.5756608390893527	0.6374466901394852	0.5359234243213494	0.0	0.2304496950320573	0.35221671433298857
0.30894715000542256	0.03202828089228663	0.11895749023544334	0.10331191724146782	0.498455311856593	0.5904940174178261	0.5640803125641103	1.0	0.011953189635380652	0.22093716980818726
0.9476105553318284	0.2345816244852452	0.7705514527293043	0.9020214675421124	0.7588948624612728	0.544472185937835	0.7927374613624978	0.0	0.5206279910122474	0.5053998146230091
0.7884231880987471	0.755002912731934	0.9258627382516552	0.8758675401116748	0.5442980952378432	0.7116187933113851	0.5171422864171341	0.0	0.8262960128364193	0.8092899045986118
0.24630297753275054	0.35216003073885693	0.9930515510480784	0.810549632111902	0.4206478234197709	0.14649750525774638	0.4483427538377576	1.0	0.8840432632744878	0.8871908645564206
0.7715500011459293	0.453052771971567	0.44094195399134356	0.1650714369426172	0.6256754781253292	0.6417030653522234	0.6360978498496433	0.0	0.17764825170788678	0.2990986303507662
0.7809177605011612	0.1811248347644416	0.40554968535236124	0.14120948195848515	0.47551700484286713	0.5483380404474222	0.5228643662193272	0.0	0.14279257748421892	0.18694682753842967
0.22080540966440831	0.4830914480573681	0.5412148694609848	0.8838512404909045	0.6354222407734943	0.39672360892132724	0.6407283234521196	1.0	0.2690720807003813	0.497851670482364
0.0030947002430638556	0.64716172911549	0.3511964859335984	0.02245124250125937	0.44505459943807835	0.44471776443440714	0.43381102400141347	0.0	0.11672303029934082	0.22678539580031337
0.2599462915317013	0.01821639499310294	0.15487834777551782	0.014754957021153252	0.4185165795466686	0.41110088518415333	0.48777588316891307	0.0	0.02019481636804599	0.14782727116670033
0.49903271539323957	0.8647842785548978	0.8452452501107512	0.8382331714852814	0.2760933075273528	0.22537033054578043	0.2436484082468979	1.0	0.7018176331467357	0.8866787589437041
0.685632260547104	0.47447729897927715	0.5642095696131141	0.8369351537127021	0.6348292653322969	0.6056517480753263	0.6420568575051203	0.0	0.2919563558960635	0.43519548673824593
0.6184649683656162	0.15609262803694895	0.787287043313496	0.9930191667412929	0.40021698486581037	0.25634044075087625	0.45262504378075924	0.0	0.5353386488039936	0.5299166634831869
0.4324650652767398	0.5081581005362134	0.6658743733960774	0.98668772370176	0.4244347613998749	0.6261668148449977	0.43294135473013773	0.0	0.409119027683627	0.4660611806851192
0.7572394438316403	0.3392243955315886	0.5369132536469677	0.9408915075157107	0.5206551891466242	0.5277125909048511	0.5472408642385832	0.0	0.25786773777658484	0.38225535490879065
0.1814600755448677	0.3077610279628673	0.1455575789260756	0.05994890712509041	0.2399830200182582	0.42598393742687646	0.2787884873355658	1.0	0.01886825989620593	0.244605246814276
0.2981569576115498	0.333374215361201	0.17476256114840755	0.08812366664291962	0.5855231890282586	0.42720602310466216	0.6113727021009844	0.0	0.027321361436286377	0.2047416707048922
0.3039236269338847	0.44555484832104053	0.7213918365716009	0.7493427555077633	0.4510870772746091	0.3556637603001808	0.4670840688993036	1.0	0.47471244404006496	0.5235581028101592
0.8583508022483151	0.5929409450353457	0.25319679175998405	0.1056221953343727	0.2985775696265556	0.3382955245659393	0.29965011883183695	0.0	0.060107004544819265	0.17593094853888758
0.879079092199193	0.250199516234784	0.7714587716208676	0.8789048418606072	0.5027225023417862	0.7559417848656378	0.5421824990025651	0.0	0.5234108589711369	0.6143258021282898
0.3779745890849729	0.935284907082311	0.3598054119521321	0.09196277499639587	0.5013665941764419	0.17980054596359488	0.4543785494093003	1.0	0.1287613535166964	0.3543212036268539
0.8646956583185355	0.12704736621962506	0.876821370734613	0.8262615845431553	0.5800774513709379	0.08910204504291062	0.6302439536399157	0.0	0.6602612460020104	0.5803992533532637
0.23703887930723652	0.7413653515479562	0.4027772204743779	0.034716888809469736	0.46436224947438487	0.2742682307208548	0.4403803147018967	0.0	0.1560707348468637	0.2768217486686391
0.16952161683454017	0.14260443515610835	0.786506545661362	0.6917362965584838	0.15690586972071016	0.6577604426544167	0.2167873950441901	0.0	0.5328809070320427	0.5030501141604807
0.10334510478420984	0.8956611929503125	0.9919086782712296	0.7819840647713262	0.5905207802960909	0.6758645137529012	0.545423591542169	0.0	0.9715371155305685	0.9124239478161293
